id,name,generic_term,plural_form,stem,root,meaning,phonetic,grammatical_info,notes,comment,source__id,language__id,species__id,refs__ids,categories__ids
lippiajavanica-afr-0,koorsbossie,bossie,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,lippiajavanica,,afr-plante
lippiajavanica-afr-1,beukesbossie,bossie,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,lippiajavanica,,afr-plante
lippiajavanica-afr-2,lemoenbossie,bossie,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,lippiajavanica,,afr-plante
loxodontaafricana-afr-0,savanne-olifant,olifant,,,,,,,,http://af.wikipedia.org/wiki/Savanna-olifant,http://af.wikipedia.org/wiki/Savanna-olifant,afr,loxodontaafricana,,afr-soogdiere;afr-diere
lycaonpictus-afr-0,wildehond,wildehond,,,,,,,,http://af.wikipedia.org/wiki/Wildehond,http://af.wikipedia.org/wiki/Wildehond,afr,lycaonpictus,,afr-soogdiere;afr-diere
lyciumbosciifolium-afr-0,wolfdoring,doring,,,,,,,,http://www.kyffhauser.co.za/trees+shrubs.htm,http://www.kyffhauser.co.za/trees+shrubs.htm,afr,lyciumbosciifolium,,afr-plante
macroscelidesproboscideus-afr-0,rondeoor-klaasneus,klaasneus,,,,,,,,,,afr,macroscelidesproboscideus,stuartstuart2007[34],afr-soogdiere;afr-diere
manistemminckii-afr-0,Suider-Afrikaanse ietermagog,ietermagog,,,,,,,,http://af.wikipedia.org/wiki/Suider-Afrikaanse_ietermagog,http://af.wikipedia.org/wiki/Suider-Afrikaanse_ietermagog,afr,manistemminckii,stuartstuart2007[296],afr-soogdiere;afr-diere
mantodea-afr-0,hotnotsgot,hotnotsgot,,,,,,,,,,afr,mantodea,eksteen1997[1212],afr-ongewerweldes;afr-diere
melieraxcanorus-afr-0,bleeksingvalk,valk,,,,,,,,,,afr,melieraxcanorus,sinclair1994[84],afr-voels;afr-diere
mellivoracapensis-afr-0,ratel,ratel,,,,,,,,http://af.wikipedia.org/wiki/Ratel,http://af.wikipedia.org/wiki/Ratel,afr,mellivoracapensis,,afr-soogdiere;afr-diere
meropshirundineus-afr-0,swaelstertbyvreter,byvreter,,,,,,,,,,afr,meropshirundineus,sinclair1994[180],afr-voels;afr-diere
milvusaegyptius-afr-0,geelbekwou,wou,,,,,,,,http://af.wikipedia.org/wiki/Geelbekwou,http://af.wikipedia.org/wiki/Geelbekwou,afr,milvusaegyptius,,afr-voels;afr-diere
milvusmigrans-afr-0,swartwou,wou,,,,,,,,http://af.wikipedia.org/wiki/Swartwou,http://af.wikipedia.org/wiki/Swartwou,afr,milvusmigrans,"sinclair1994[88, 363]",afr-voels;afr-diere
mimusopszeyheri-afr-0,moepel,moepel,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,mimusopszeyheri,,afr-bome;afr-plante
momordicabalsamina-afr-0,laloentjie,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,momordicabalsamina,,afr-plante
monechmagenistifolium-afr-0,perdebos,bos,,,,,,,,,,afr,monechmagenistifolium,vanrooyen2001[82],afr-plante
monechmaincanum-afr-0,netvetbossie,bossie,,,,,,,,,,afr,monechmaincanum,vanrooyen2001[82],afr-plante
monechmaincanum-afr-1,blouganna,ganna,,,,,,,,,,afr,monechmaincanum,vanrooyen2001[82],afr-plante
monechmaincanum-afr-2,skaapganna,,,,,,,,,,,afr,monechmaincanum,vanrooyen2001[82],afr-plante
monticolarupestris-afr-0,berglyster,lyster,,,,,,,,http://af.wikipedia.org/wiki/Berglyster,http://af.wikipedia.org/wiki/Berglyster,afr,monticolarupestris,,afr-voels;afr-diere
munduleasericea-afr-0,kurkbos,bos,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,munduleasericea,,afr-plante
munduleasericea-afr-1,blou-ertjieboom,boom,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,munduleasericea,,afr-plante
munduleasericea-afr-2,olifantshout,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,munduleasericea,,afr-plante
munduleasericea-afr-3,visboontjie,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,munduleasericea,,afr-plante
munduleasericea-afr-4,visgif,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,munduleasericea,,afr-plante
munduleasericea-afr-5,mangaanbos,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,munduleasericea,,afr-plante
mungosmungo-afr-0,gebande muishond,muishond,,,,,,,,http://af.wikipedia.org/wiki/Gebande_muishond,http://af.wikipedia.org/wiki/Gebande_muishond,afr,mungosmungo,,afr-soogdiere;afr-diere
musindutus-afr-0,woestyndwergmuis,muis,,,,,,,,,,afr,musindutus,stuartstuart2007[297],afr-soogdiere;afr-diere
nectariniamariquensis-afr-0,maricosuikerbekkie,suikerbekkie,,,,,,,,,,afr,nectariniamariquensis,sinclair1994[298],afr-voels;afr-diere
numidameleagris-afr-0,tarentaal,tarentaal,,,,guinea-fowl,,,,,,afr,numidameleagris,eksteen1997[1003],afr-voels;afr-diere
numidameleagris-afr-1,drafhoender,hoender,,,,guinea-fowl,,,,,,afr,numidameleagris,eksteen1997[1003],afr-voels;afr-diere
numidameleagris-afr-2,wildehoender,,,,,guinea-fowl,,,,,,afr,numidameleagris,eksteen1997[1003],afr-voels;afr-diere
numidameleagris-afr-3,"poelpetaat, poelpetater",,,,,guinea-fowl,,,,,,afr,numidameleagris,eksteen1997[1003],afr-voels;afr-diere
nycteristhebaica-afr-0,Egiptiese spleetneus-vlermuis,vlermuis,,,,,,,,,,afr,nycteristhebaica,stuartstuart2007[298],afr-soogdiere;afr-diere
ochnapulchra-afr-0,lekkerbreek,,,,,,,,,http://en.wikipedia.org/wiki/Ochna_pulchra,http://en.wikipedia.org/wiki/Ochna_pulchra,afr,ochnapulchra,,afr-bome;afr-plante
oenacapensis-afr-0,namakwaduifie,duifie,,,,,,,,,,afr,oenacapensis,sinclair1994[152],afr-voels;afr-diere
oreotragusoreotragus-afr-0,klipspringer,klipspringer,,,,,,,,http://af.wikipedia.org/wiki/Klipspringer,http://af.wikipedia.org/wiki/Klipspringer,afr,oreotragusoreotragus,,afr-soogdiere;afr-diere
orycteropusafer-afr-0,aardvark,aardvark,,,,,,,,,,afr,orycteropusafer,stuartstuart2007[296],afr-soogdiere;afr-diere
orycteropusafer-afr-1,erdvark,,,,,,,,,,,afr,orycteropusafer,stuartstuart2007[296],afr-soogdiere;afr-diere
oryxgazella-afr-0,gemsbok,gemsbok,,,,,,,,http://af.wikipedia.org/wiki/Gemsbok,http://af.wikipedia.org/wiki/Gemsbok,afr,oryxgazella,eksteen1997[185],afr-soogdiere;afr-diere
otocyonmegalotis-afr-0,draaijakkals,jakkals,,,,,,,,http://af.wikipedia.org/wiki/Draaijakkals,http://af.wikipedia.org/wiki/Draaijakkals,afr,otocyonmegalotis,,afr-soogdiere;afr-diere
otocyonmegalotis-afr-1,bakoorjakkals,jakkals,,,,,,,,http://af.wikipedia.org/wiki/Draaijakkals,http://af.wikipedia.org/wiki/Draaijakkals,afr,otocyonmegalotis,,afr-soogdiere;afr-diere
otocyonmegalotis-afr-2,bakoorvos,,,,,,,,,http://af.wikipedia.org/wiki/Draaijakkals,http://af.wikipedia.org/wiki/Draaijakkals,afr,otocyonmegalotis,,afr-soogdiere;afr-diere
otusleucotis-afr-0,witwanguil,uil,,,,,,,species' name changed to Ptilopsis granti,http://af.wikipedia.org/wiki/Witwanguil,http://af.wikipedia.org/wiki/Witwanguil,afr,otusleucotis,,afr-voels;afr-diere
ozoroapaniculosa-afr-0,gewone harpuisboom,harpuisboom,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,ozoroapaniculosa,,afr-bome;afr-plante
pachydactylusturneri-afr-0,gekko,gekko,,,,gecko,,,,,,afr,pachydactylusturneri,eksteen1997[986],afr-reptiele;afr-diere
panicummaximum-afr-0,blousaad soetgras,soetgras,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,panicummaximum,,afr-grasse;afr-plante
pantheraleo-afr-0,leeu,leeu,,,,,,,,http://af.wikipedia.org/wiki/Leeu,http://af.wikipedia.org/wiki/Leeu,afr,pantheraleo,,afr-soogdiere;afr-diere
pantheraparduspardus-afr-0,luiperd,luiperd,,,,,,,,http://af.wikipedia.org/wiki/Luiperd,http://af.wikipedia.org/wiki/Luiperd,afr,pantheraparduspardus,eksteen1997[571],afr-soogdiere;afr-diere
pantheraparduspardus-afr-1,tier,,,,,,,,,http://af.wikipedia.org/wiki/Luiperd,http://af.wikipedia.org/wiki/Luiperd,afr,pantheraparduspardus,eksteen1997[571],afr-soogdiere;afr-diere
papioursinus-afr-0,Kaapse bobbejaan,bobbejaan,,,,,,,,http://af.wikipedia.org/wiki/Kaapse_bobbejaan,http://af.wikipedia.org/wiki/Kaapse_bobbejaan,afr,papioursinus,,afr-soogdiere;afr-diere
pappeacapensis-afr-0,doppruim,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,pappeacapensis,,afr-bome;afr-plante
paraxeruscepapi-afr-0,geelpooteekhorinkie,horing,,,,,,,,http://af.wikipedia.org/wiki/Geelpooteekhorinkie,http://af.wikipedia.org/wiki/Geelpooteekhorinkie,afr,paraxeruscepapi,,afr-soogdiere;afr-diere
paraxeruscepapi-afr-1,boomeekhoring,,,,,,,,,http://af.wikipedia.org/wiki/Geelpooteekhorinkie,http://af.wikipedia.org/wiki/Geelpooteekhorinkie,afr,paraxeruscepapi,,afr-soogdiere;afr-diere
pedetescapensis-afr-0,springhaas,,,,,,,,,,,afr,pedetescapensis,duplessis2005[546],afr-soogdiere;afr-diere
peleacapreolus-afr-0,vaalribbok,ribbok,,,,,,,,http://af.wikipedia.org/wiki/Vaalribbok,http://af.wikipedia.org/wiki/Vaalribbok,afr,peleacapreolus,,afr-soogdiere;afr-diere
peltophorumafricanum-afr-0,huilboom,boom,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,peltophorumafricanum,,afr-bome;afr-plante
pentarrhinuminsipidum-afr-0,donkieperske,perske,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,pentarrhinuminsipidum,,afr-plante
pentarrhinuminsipidum-afr-1,hondepisbossie,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,pentarrhinuminsipidum,,afr-plante
pentarrhinuminsipidum-afr-2,opklim,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,pentarrhinuminsipidum,,afr-plante
pentarrhinuminsipidum-afr-3,wildekomkommer,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,pentarrhinuminsipidum,,afr-plante
pergulariadaemia-afr-0,kgaba,kgaba,,,,,,,,,,afr,pergulariadaemia,vanrooyen2001[150],afr-plante
pergulariadaemia-afr-1,bobbejaankambro,,,,,,,,,,,afr,pergulariadaemia,vanrooyen2001[150],afr-plante
phacochoerusaethiopicus-afr-0,vlakvark,vark,,,,,,,,,,afr,phacochoerusaethiopicus,eksteen1997[1446],afr-soogdiere;afr-diere
philetairussocius-afr-0,versamelvoël,versamelvoël,,,,,,,,,,afr,philetairussocius,sinclair1994[302],afr-voels;afr-diere
philetairussocius-afr-1,familievoël,,,,,,,,,,,afr,philetairussocius,sinclair1994[302],afr-voels;afr-diere
phoeniculuscyanomelas-afr-0,swartbekkakelaar,kakelaar,,,,,,,,,,afr,phoeniculuscyanomelas,sinclair1994[186],afr-voels;afr-diere
plocepassermahali-afr-0,koringvoël,koringvoël,,,,,,,,,,afr,plocepassermahali,sinclair1994[302],afr-voels;afr-diere
ploceusvelatus-afr-0,swartkeelgeelvink,vink,,,,,,,,,,afr,ploceusvelatus,sinclair1994[304],afr-voels;afr-diere
pollichiacampestris-afr-0,teesuiker,,,,,,,,,,,afr,pollichiacampestris,vanrooyen2001[162],afr-plante
protelescristatus-afr-0,aardwolf,aardwolf,,,,,,,,http://af.wikipedia.org/wiki/Aardwolf,http://af.wikipedia.org/wiki/Aardwolf,afr,protelescristatus,,afr-soogdiere;afr-diere
protelescristatus-afr-1,maanhaarjakkals,jakkals,,,,,,,,http://af.wikipedia.org/wiki/Aardwolf,http://af.wikipedia.org/wiki/Aardwolf,afr,protelescristatus,,afr-soogdiere;afr-diere
psammobatesoculiferus-afr-0,Kalahari-skilpad,skilpad,,,,,,,,,,afr,psammobatesoculiferus,cunningham[15],afr-reptiele;afr-diere
pseudogaltoniaclavata-afr-0,slangkop,,,,,,,,,,,afr,pseudogaltoniaclavata,vanrooyen2001[118],afr-plante
pseudogaltoniaclavata-afr-1,groenlelie,,,,,,,,,,,afr,pseudogaltoniaclavata,vanrooyen2001[118],afr-plante
psophocichlalitsitsirupa-afr-0,gevlekte lyster,lyster,,,,,,,,,,afr,psophocichlalitsitsirupa,sinclair1994[224],afr-voels;afr-diere
pycnonotusbarbatus-afr-0,swartoogtiptol,tiptol,,,,,,,,http://af.wikipedia.org/wiki/Swartoogtiptol,http://af.wikipedia.org/wiki/Swartoogtiptol,afr,pycnonotusbarbatus,,afr-voels;afr-diere
pyxicephalusadspersus-afr-0,brulpadda,padda,,,,,,,,,,afr,pyxicephalusadspersus,eksteen1997[809],afr-amfibiee;afr-diere
pyxicephalusadspersus-afr-1,donderpadda,padda,,,,,,,,,,afr,pyxicephalusadspersus,eksteen1997[809],afr-amfibiee;afr-diere
raphiceruscampestris-afr-0,steenbok,steenbok,,,,,,,,,,afr,raphiceruscampestris,duplessis2005[552],afr-soogdiere;afr-diere
reduncaarundinum-afr-0,rietbok,rietbok,,,,,,,,http://af.wikipedia.org/wiki/Rietbok,http://af.wikipedia.org/wiki/Rietbok,afr,reduncaarundinum,,afr-soogdiere;afr-diere
rhigozumtrichotomum-afr-0,driedoring,doring,,,,,,,,,,afr,rhigozumtrichotomum,vanrooyen2001[56],afr-plante
rhinoptiluschalcopterus-afr-0,bronsvlerkdrawwertjie,drawwertjie,,,,,,,,http://af.wikipedia.org/wiki/Bronsvlerkdrawwertjie,http://af.wikipedia.org/wiki/Bronsvlerkdrawwertjie,afr,rhinoptiluschalcopterus,,afr-voels;afr-diere
rhuspyroides-afr-0,gewone taaibos,taaibos,,,,,,,,http://en.wikipedia.org/wiki/Rhus_pyroides,http://en.wikipedia.org/wiki/Rhus_pyroides,afr,rhuspyroides,,afr-bome;afr-plante
sagittariusserpentarius-afr-0,sekretarisvoël,sekretarisvoël,,,,,,,,,,afr,sagittariusserpentarius,sinclair1994[110],afr-voels;afr-diere
scadoxuspuniceus-afr-0,rooikwas,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,scadoxuspuniceus,,afr-plante
schmidtiakalihariensis-afr-0,Kalahari suurgras,suurgras,,,,,,,,,,afr,schmidtiakalihariensis,vanrooyen2001[104],afr-grasse;afr-plante
scopusumbretta-afr-0,hamerkop,hamerkop,,,,,,,,http://af.wikipedia.org/wiki/Hamerkop,http://af.wikipedia.org/wiki/Hamerkop,afr,scopusumbretta,,afr-voels;afr-diere
scorpiones-afr-0,skerpioen,skerpioen,,,,,,,,,,afr,scorpiones,eksteen1997[1288],afr-ongewerweldes;afr-diere
searsialancea-afr-0,karee,karee,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,searsialancea,,afr-bome;afr-plante
searsialancea-afr-1,rooikaree,karee,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,searsialancea,,afr-bome;afr-plante
searsialeptodictya-afr-0,bergkaree,karee,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,searsialeptodictya,,afr-bome;afr-plante
searsialeptodictya-afr-1,klipkaree,karee,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,searsialeptodictya,,afr-bome;afr-plante
securidacalongipedunculata-afr-0,krinkhout,krinkhout,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,securidacalongipedunculata,,afr-bome;afr-plante
sennaitalica-afr-0,swartstorm,swartstorm,,,,,,,,,,afr,sennaitalica,vanrooyen2001[134];kgalagaditransfrontierpark2003[17],afr-plante
sennaitalica-afr-1,swartstormbossie,,,,,,,,,,,afr,sennaitalica,vanrooyen2001[134];kgalagaditransfrontierpark2003[17],afr-plante
sennaitalica-afr-2,elandsertjie,,,,,,,,,,,afr,sennaitalica,vanrooyen2001[134];kgalagaditransfrontierpark2003[17],afr-plante
sesamumtriphyllum-afr-0,brandboontjie,,,,,,,,,,,afr,sesamumtriphyllum,vanrooyen2001[186],afr-plante
sesamumtriphyllum-afr-1,wilde sesaam,,,,,,,,,,,afr,sesamumtriphyllum,vanrooyen2001[186],afr-plante
solanumsupinum-afr-0,tandpynbos,bos,,,,,,,,,,afr,solanumsupinum,vanrooyen2001[76],afr-plante
spirostachysafricana-afr-0,tambotie,tambotie,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,spirostachysafricana,,afr-bome;afr-plante
sporopipessquamifrons-afr-0,baardmannetjie,baardmannetjie,,,,,,,,http://af.wikipedia.org/wiki/Baardmannetjie,http://af.wikipedia.org/wiki/Baardmannetjie,afr,sporopipessquamifrons,,afr-voels;afr-diere
streptopeliacapicola-afr-0,tortelduif,duif,,,,,,,,,,afr,streptopeliacapicola,eksteen1997[819],afr-voels;afr-diere
streptopeliasenegalensis-afr-0,rooiborsduifie,duifie,,,,,,,,,,afr,streptopeliasenegalensis,"sinclair1994[152, 357]",afr-voels;afr-diere
streptopeliasenegalensis-afr-1,lemoenduifie,duifie,,,,,,,,,,afr,streptopeliasenegalensis,"sinclair1994[152, 357]",afr-voels;afr-diere
struthiocamelus-afr-0,volstruis,volstruis,,,,,,,,,,afr,struthiocamelus,eksteen1997[1166],afr-voels;afr-diere
strychnosmadagascariensis-afr-0,swartklapper,klapper,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,strychnosmadagascariensis,,afr-plante
strychnosmadagascariensis-afr-1,botterklapper,klapper,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,strychnosmadagascariensis,,afr-plante
suricatasuricata-afr-0,graatjiemeerkat,meerkat,,,,,,,,http://af.wikipedia.org/wiki/Graatjiemeerkat,http://af.wikipedia.org/wiki/Graatjiemeerkat,afr,suricatasuricata,,afr-soogdiere;afr-diere
suricatasuricata-afr-1,stokstertmeerkat,meerkat,,,,,,,,http://af.wikipedia.org/wiki/Graatjiemeerkat,http://af.wikipedia.org/wiki/Graatjiemeerkat,afr,suricatasuricata,,afr-soogdiere;afr-diere
suricatasuricata-afr-2,meerkat,meerkat,,,,meerkat,,,,http://af.wikipedia.org/wiki/Graatjiemeerkat,http://af.wikipedia.org/wiki/Graatjiemeerkat,afr,suricatasuricata,,afr-soogdiere;afr-diere
sylvicapragrimmia-afr-0,gewone duiker,duiker,,,,,,,,http://af.wikipedia.org/wiki/Gewone_duiker,http://af.wikipedia.org/wiki/Gewone_duiker,afr,sylvicapragrimmia,,afr-soogdiere;afr-diere
synceruscaffer-afr-0,buffel,buffel,,,,,,,,http://af.wikipedia.org/wiki/Buffel,http://af.wikipedia.org/wiki/Buffel,afr,synceruscaffer,,afr-soogdiere;afr-diere
talinumcrispatulum-afr-0,wilde vygie,vygie,,,,,,,,,,afr,talinumcrispatulum,vanrooyen2001[130],afr-plante
tarchonanthuscamphoratus-afr-0,wildekanferbos,bos,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,tarchonanthuscamphoratus,,afr-plante
taurotragusoryx-afr-0,eland,eland,,,,,,,,,,afr,taurotragusoryx,eksteen1997[152],afr-soogdiere;afr-diere
terathopiusecaudatus-afr-0,berghaan,berghaan,,,,,,,,http://af.wikipedia.org/wiki/Berghaan,http://af.wikipedia.org/wiki/Berghaan,afr,terathopiusecaudatus,,afr-voels;afr-diere
terminaliasericea-afr-0,vaalboom,vaalboom,,,,,,,,,,afr,terminaliasericea,vanrooyen2001[36],afr-bome;afr-plante
terminaliasericea-afr-1,sandgeelhout,,,,,,,,,,,afr,terminaliasericea,vanrooyen2001[36],afr-bome;afr-plante
tetradeniariparia-afr-0,gemmerbos,bos,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,tetradeniariparia,,afr-plante
tetradeniariparia-afr-1,watersalie,salie,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,tetradeniariparia,,afr-plante
themedatriandra-afr-0,rooigras,gras,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,themedatriandra,,afr-grasse;afr-plante
tockusleucomelas-afr-0,geelbekneushoringvoël,horingvoël,,,,,,,,,,afr,tockusleucomelas,sinclair1994[186],afr-voels;afr-diere
tockusnasutus-afr-0,grysneushoringvoël,horingvoël,,,,,,,,,,afr,tockusnasutus,sinclair1994[184],afr-voels;afr-diere
trachyphonusvaillantii-afr-0,kuifkophoutkapper,houtkapper,,,,,,,,http://af.wikipedia.org/wiki/Kuifkophoutkapper,http://af.wikipedia.org/wiki/Kuifkophoutkapper,afr,trachyphonusvaillantii,,afr-voels;afr-diere
tragelaphusangasii-afr-0,njala,njala,,,,,,,,http://af.wikipedia.org/wiki/Njala,http://af.wikipedia.org/wiki/Njala,afr,tragelaphusangasii,,afr-soogdiere;afr-diere
tragelaphusscriptus-afr-0,bosbok,bosbok,,,,,,,,http://af.wikipedia.org/wiki/Bosbok,http://af.wikipedia.org/wiki/Bosbok,afr,tragelaphusscriptus,,afr-soogdiere;afr-diere
tragelaphusstrepsiceros-afr-0,koedoe,koedoe,,,,,,,,,,afr,tragelaphusstrepsiceros,,afr-soogdiere;afr-diere
tribuluszeyheri-afr-0,dubbeltjie,dubbeltjie,,,,,,,,,,afr,tribuluszeyheri,vanrooyen2001[136],afr-plante
turdoidesbicolor-afr-0,katlagter ,katlagter,,,,babbler,,,,,,afr,turdoidesbicolor,eksteen1997[271],afr-voels;afr-diere
tylosemaesculentum-afr-0,maramaboontjie,boontjie,,,,,,,,http://en.wikipedia.org/wiki/Tylosema_esculentum,http://en.wikipedia.org/wiki/Tylosema_esculentum,afr,tylosemaesculentum,vanrooyen2001[136],afr-plante
tylosemaesculentum-afr-1,braaiboontjie,boontjie,,,,,,,,http://en.wikipedia.org/wiki/Tylosema_esculentum,http://en.wikipedia.org/wiki/Tylosema_esculentum,afr,tylosemaesculentum,vanrooyen2001[136],afr-plante
typhacapensis-afr-0,papkuil,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,typhacapensis,,afr-plante
typhacapensis-afr-1,matjiesriet,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,typhacapensis,,afr-plante
typhacapensis-afr-2,palmiet,,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,typhacapensis,,afr-plante
tytoalba-afr-0,nonnetjie-uil,uil,,,,,,,,,,afr,tytoalba,sinclair1994[164],afr-voels;afr-diere
tytocapensis-afr-0,grasuil,uil,,,,,,,,http://af.wikipedia.org/wiki/Grasuil,http://af.wikipedia.org/wiki/Grasuil,afr,tytocapensis,,afr-voels;afr-diere
upupaepops-afr-0,hoephoep,hoephoep,,,,,,,,http://af.wikipedia.org/wiki/Hoephoep,http://af.wikipedia.org/wiki/Hoephoep,afr,upupaepops,,afr-voels;afr-diere
uraeginthusgranatinus-afr-0,koningsblousysie,sysie,,,,,,,,,,afr,uraeginthusgranatinus,sinclair1994[320],afr-voels;afr-diere
vanelluscoronatus-afr-0,kroonkiewiet,kiewiet,,,,,,,,,,afr,vanelluscoronatus,sinclair1994[124],afr-voels;afr-diere
vangueiriainfausta-afr-0,wilde mispel,mispel,,,,,,,,http://www.plantzafrica.com/frames/plantsfram.htm,http://www.plantzafrica.com/frames/plantsfram.htm,afr,vangueiriainfausta,,afr-plante
varanusniloticus-afr-0,leguaan,leguaan,,,,,,,,http://en.wikipedia.org/wiki/Varanus_niloticus,http://en.wikipedia.org/wiki/Varanus_niloticus,afr,varanusniloticus,,afr-reptiele;afr-diere
